11 11:39:18,25.990155024740275,45.34302305560485,26.623944066835893,57.76144641648125
11 11:39:23,24.041380672386037,50.6529602872322,26.25488547808588,57.74993578679144
11 11:39:28,25.829621260992774,54.97605950338541,26.69139402285401,54.56357853911267
11 11:39:33,25.652495430693815,53.559986914684714,25.41575709764893,51.69106426441761
11 11:39:38,24.287338992790712,48.97993495826193,25.218708843439266,58.32092466879986
11 11:39:43,25.191955931057166,53.11041447573553,26.703824706689183,52.90971638952937
11 11:39:48,25.526875113565737,48.672777218202015,25.18141384874367,52.029036396422434
11 11:39:53,25.112406148086542,51.92471274986677,26.73093681590109,58.29550605008829
11 11:39:58,25.069099469235457,50.52383862113353,25.347379156591227,54.437683560753655
11 11:40:03,24.819479027088583,50.03884973933342,26.015431982331254,53.929441621521434
11 11:40:08,24.475426058456495,47.98426456643083,25.854409773670625,57.46814549513865
11 11:40:13,25.257981776961323,51.2669934662356,26.163636047666817,53.184362121989
11 11:40:18,24.439704738720472,53.652435211639954,25.51545844828518,58.19173473257168
11 11:40:23,24.17782860672469,48.448345259923855,26.17470636123412,56.96239095225653
11 11:40:28,25.11645635158766,48.73868319391873,25.590577941916656,54.83081432869624
11 11:40:33,25.407039894418737,53.524945916796206,26.027035671341775,57.08321260610578
11 11:40:38,25.85896989702818,50.31977609371317,25.198036639545357,50.593760673415154
11 11:40:43,24.93239351771219,49.4987232802969,25.21457188620308,52.61973519309797
11 11:40:48,25.6731954614236,50.89090139662892,26.234784487980626,51.73368394702821
11 11:41:00,24.436532778012058,52.151958136923525,26.909984461740372,51.21480745878283
11 11:41:05,24.098355087792555,46.141359421126985,26.527183275693183,52.22813932825008
11 11:41:10,24.131640603782845,46.92243712858985,25.01988741022547,57.09156141423336
11 11:41:15,24.138665017894958,49.59280665495495,25.952556141117878,51.97115428707988
11 11:41:20,25.586561601208842,52.61608638225292,26.0507279071267,58.32882829908654
11 11:41:25,24.301442283682334,47.51092898034231,26.864423423779357,55.286793808652206
11 11:41:37,25.836278169685897,49.992418661121754,25.911744160814592,58.137338315217036
11 11:41:42,24.362645613879383,50.21952429877225,26.421087375738807,51.76961490662328
11 11:41:47,25.913654406146716,45.638254756049896,26.711677054432766,50.90366571075971
11 11:41:52,24.02802016247045,52.624556493279684,25.5213302497796,52.483480730855476
11 11:41:58,24.571065663078887,46.46063490826687,26.08067582577269,56.141932372603954
11 11:42:03,25.942926627835227,54.34948769607722,26.306996080205213,50.39952832137683
